desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191208917_s.jpg,2022-08-18,나주시 송월동 양우내안에,[개] 푸들,흰색,2019(년생),5(Kg),전남-나주-2022-00875,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191208917.jpg,종료(반환),F,N,송월동 양우내안에 부근에서구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191208576_s.jpg,2022-08-18,나주시  평산동 우산가동길127,[개] 믹스견,흰색,2022(년생),7(Kg),전남-나주-2022-00874,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191208576.jpg,보호중,F,N,매일 집으로들어옴 포획구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191208982_s.jpg,2022-08-18,나주시 다시면 랑동길45,[개] 말티즈,흰색에 약간갈색,2017(년생),5(Kg),전남-나주-2022-00873,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191208982.jpg,보호중,F,N,시골집으로 들어옴 사람잘따름,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191208909_s.jpg,2022-08-18,나주시 남평읍 교원리69,[개] 믹스견,흰색,2017(년생),21(Kg),전남-나주-2022-00872,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191208909.jpg,보호중,F,N,목줄에 상처가 심함  포획구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
445479000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191608598_s.jpg,2022-08-18,보안면 남포리,[개] 믹스견,흰색,2021(년생),5(Kg),전북-부안-2022-00492,2022-08-19,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/202208191608598.jpg,보호중,F,N,"귀가 쳐져있고 겁이 많음, 귀여움",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,,,,,
445479000000000,http://www.animal.go.kr/files/shelter/2022/08/20220819160893_s.jpg,2022-08-18,보안면 남포리,[개] 믹스견,흰색,2021(년생),5(Kg),전북-부안-2022-00491,2022-08-19,2022-09-05,http://www.animal.go.kr/files/shelter/2022/08/20220819160893.jpg,보호중,M,N,"털갈이중, 경계심이 있으며 마른편",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192208642_s.jpg,2022-08-18,아산면,[개] 믹스견,흰색,2022(년생),3(Kg),전북-고창-2022-00242,2022-08-19,2022-09-13,http://www.animal.go.kr/files/shelter/2022/08/202208192208642.jpg,보호중,F,N,3개월령,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192208198_s.jpg,2022-08-18,아산면,[개] 믹스견,흰색,2022(년생),3(Kg),전북-고창-2022-00238,2022-08-19,2022-09-13,http://www.animal.go.kr/files/shelter/2022/08/202208192208198.jpg,보호중,M,N,3개월령,더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445478000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192208857_s.jpg,2022-08-18,성송면,[개] 믹스견,갈색,2022(년생),4(Kg),전북-고창-2022-00240,2022-08-19,2022-09-13,http://www.animal.go.kr/files/shelter/2022/08/202208192208857.jpg,보호중,F,N,"입질있음,1살미만",더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629,,,,,
445477000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191608556_s.jpg,2022-08-18,순창 소방서,[개] 믹스견,흰색,2019(년생),10(Kg),전북-순창-2022-00040,2022-08-19,2022-08-28,http://www.animal.go.kr/files/shelter/2022/08/202208191608556.jpg,보호중,Q,U,흰털을 가졌으며 온순함,원 동물병원,063-653-2002,전라북도 순창군 순창읍 순화로 22 (순창읍),전라북도 순창군,순창군,063-650-5641,,,,,
445477000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191608121_s.jpg,2022-08-18,순창 소방서,[개] 믹스견,흰색,2020(년생),8(Kg),전북-순창-2022-00039,2022-08-19,2022-08-28,http://www.animal.go.kr/files/shelter/2022/08/202208191608121.jpg,종료(반환),M,U,흰털을 가지고 있으며 잘 짖음,원 동물병원,063-653-2002,전라북도 순창군 순창읍 순화로 22 (순창읍),전라북도 순창군,순창군,063-650-5641,,,,,
445472000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108779_s.jpg,2022-08-18,운주면 우주로 267 강순후커피체험농원,[개] 포인터,"흰색,갈색",2018(년생),17(Kg),전북-완주-2022-00219,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108779.jpg,보호중,F,N,활발하고 사람을 좋아함,도담,010-9438-9669,전라북도 완주군 용진읍 순지2길 187-6,전라북도 완주군,나상운,063-290-3248,,,,,
445472000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108712_s.jpg,2022-08-18,봉동읍 봉동로 678-74 (주)팔마,[개] 믹스견,흰색,2019(년생),11(Kg),전북-완주-2022-00218,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108712.jpg,보호중,F,N,온순하고 사람을 좋아함,도담,010-9438-9669,전라북도 완주군 용진읍 순지2길 187-6,전라북도 완주군,나상운,063-290-3248,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108776_s.jpg,2022-08-18,익산시중앙동 남성당금은방가게에서,[개] 믹스견,갈색,2021(년생),5(Kg),전북-익산-2022-01071,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108776.jpg,보호중,F,N,발발이개이며 작고순하며이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108567_s.jpg,2022-08-18,익산시익산대로성은빌,[개] 포메라니안,흰색,2020(년생),2.5(Kg),전북-익산-2022-01070,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108567.jpg,보호중,M,N,폰핀스개이며 앞다리한쪽이 많이아파보이며 작고순함,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108241_s.jpg,2022-08-18,익산시여산면옥금동길12,[개] 믹스견,흰베이지색,2022(년생),1.5(Kg),전북-익산-2022-01069,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108241.jpg,보호중,F,N,생후2개월정도 스피츠믹스개이며 작고순하며이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108186_s.jpg,2022-08-18,익산시여산면옥금동길12,[개] 믹스견,호피,2022(년생),1.5(Kg),전북-익산-2022-01068,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108186.jpg,보호중,M,N,생후2개월 작고순하며이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108839_s.jpg,2022-08-18,익산시여산면옥금동길12,[개] 믹스견,검정,2022(년생),1.5(Kg),전북-익산-2022-01067,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108839.jpg,보호중,M,N,생후2개월 작고순하며이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108866_s.jpg,2022-08-18,익산시여산면옥금동길12,[개] 믹스견,흰갈색,2022(년생),1.5(Kg),전북-익산-2022-01066,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108866.jpg,보호중,M,N,생후2개월 스피츠믹스개이며 작고순하며이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
445468000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108725_s.jpg,2022-08-18,익산시팔봉동기안아파트관리사무소,[개] 포메라니안,갈색,2012(년생),3(Kg),전북-익산-2022-01065,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208182108725.jpg,보호중,F,N,뒤다리가 많이아파보임,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,,,,,
444454000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191508106_s.jpg,2022-08-18,내동LH 204동 부근,[고양이] 한국 고양이,흑백색,2022(년생),0.22(Kg),충남-논산-2022-00292,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191508106.jpg,보호중,F,U,"허피스, 파보 음성",논산시 동물보호센터,041-746-8475,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터 더함,충청남도 논산시,논산시,041-746-8471,,,,,
444452000000000,http://www.animal.go.kr/files/shelter/2022/08/20220819110894_s.jpg,2022-08-18,외암로1247 청솔아파트106동 앞 주차장,[고양이] 벵갈,"갈색,검정",2019(년생),5(Kg),충남-아산-2022-00652,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220819110894.jpg,종료(반환),F,U,1356호(관리) 652호(공고),아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845,,,,,
444452000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108906_s.jpg,2022-08-18,둔포면 봉재리 202-16 주변,[개] 사모예드,흰색,2020(년생),18(Kg),충남-아산-2022-00651,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108906.jpg,종료(반환),M,N,1355호(관리) 651호(공고),아산시동물보호센터,041-533-3563,충청남도 아산시 염치읍 충무로 295-9,충청남도 아산시,이호석,041-537-3845,,,,,
443447000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191808411_s.jpg,2022-08-18,음성군 음성읍 동음리 811-1,[개] 믹스견,짙은 고동색,2022(년생),1.6(Kg),충북-음성-2022-00190,2022-08-19,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208191808411.jpg,보호중,F,N,짙은 고동색이며 어린 녀석으로 사람을 잘따르고 눈이 작음,금왕동물병원,043-877-0763,충청북도 음성군 금왕읍 대금로 1498 (금왕읍) 금왕동물병원,충청북도 음성군,admin,043-871-3404,,,,,
442435000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108965_s.jpg,2022-08-18,손양면 삽존리22-1,[개] 믹스견,황색+ 검은색,2022(년생),1(Kg),강원-양양-2022-00111,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108965.jpg,보호중,F,N,공고번호68이 출산한 두마리중 암컷. 7.10일 태어남. 최신상 선글란스 착용함,양양군유기동물보호소,033-670-2459,강원도 양양군 손양면 동막골길 115-35  .,강원도 양양군,박정애,033-670-2459,,,,,
442435000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191108303_s.jpg,2022-08-18,삽존리 22-1,[개] 믹스견,검은색+연한갈색,2022(년생),1.2(Kg),강원-양양-2022-00110,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191108303.jpg,보호중,M,N,공고번호 68번이 출산한 새끼중 수컷. 7월10일 태어남,양양군유기동물보호소,033-670-2459,강원도 양양군 손양면 동막골길 115-35  .,강원도 양양군,박정애,033-670-2459,,,,,
442435000000000,http://www.animal.go.kr/files/shelter/2022/08/20220819110835_s.jpg,2022-08-18,서면 논화리,[개] 믹스견,황색,2018(년생),20(Kg),강원-양양-2022-00109,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220819110835.jpg,보호중,M,N,나이 추정. 덩치는 크지만 순둥순둥함,양양군유기동물보호소,033-670-2459,강원도 양양군 손양면 동막골길 115-35  .,강원도 양양군,박정애,033-670-2459,,,,,
442428000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908869_s.jpg,2022-08-18,강원도 평창군 진부면 평창우리 한우타운 부근,[개] 믹스견,흑백색,2022(년생),1(Kg),강원-평창-2022-00067,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908869.jpg,보호중,F,N,특이사항 없음,평창군유기동물보호소,010-3397-9150,강원도 평창군 진부면 청송로 61,강원도 평창군,김동원,033-330-1358,,,,,
442428000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908502_s.jpg,2022-08-18,강원도 평창군 진부면 평창우리 한우타운 부근,[개] 믹스견,갈색,2022(년생),1(Kg),강원-평창-2022-00066,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908502.jpg,보호중,M,N,특이사항 없음,평창군유기동물보호소,010-3397-9150,강원도 평창군 진부면 청송로 61,강원도 평창군,김동원,033-330-1358,,,,,
442428000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908777_s.jpg,2022-08-18,강원도 평창군 진부면 평창우리 한우타운 부근,[개] 믹스견,백갈색,2022(년생),1(Kg),강원-평창-2022-00065,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908777.jpg,보호중,M,N,특이사항 없음,평창군유기동물보호소,010-3397-9150,강원도 평창군 진부면 청송로 61,강원도 평창군,김동원,033-330-1358,,,,,
442428000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908954_s.jpg,2022-08-18,강원도 평창군 진부면 평창우리 한우타운 부근,[개] 믹스견,흑백색,2020(년생),4(Kg),강원-평창-2022-00064,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908954.jpg,보호중,F,N,특이사항 없음,평창군유기동물보호소,010-3397-9150,강원도 평창군 진부면 청송로 61,강원도 평창군,김동원,033-330-1358,,,,,
442419000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192108720_s.jpg,2022-08-18,우무개마을회관앞,[개] 차우차우,검정,2016(년생),35(Kg),강원-원주-2022-00545,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208192108720.jpg,보호중,M,N,"목줄착용, 혀에 점",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,,,,,
442419000000000,http://www.animal.go.kr/files/shelter/2022/08/202208192108826_s.jpg,2022-08-18,영동선 강릉방향 원주I.C부근 고속도로,[개] 보더 콜리,"흰,검정",2018(년생),15(Kg),강원-원주-2022-00544,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208192108826.jpg,보호중,M,N,목줄착용,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,,,,,
441560000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191508937_s.jpg,2022-08-18,창수면 가양리397-3 인근,[개] 믹스견,갈/검,2022(년생),4.5(Kg),경기-포천-2022-00760,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191508937.jpg,보호중,M,N,사람좋아함. 코검정. 진드기감염. 꼬리단미안됨. 털상태양호. 목부위망울,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,,,,,
441560000000000,http://www.animal.go.kr/files/shelter/2022/08/202208191508901_s.jpg,2022-08-18,창수면 가양리399-3 인근,[개] 믹스견,흰,2022(년생),2.6(Kg),경기-포천-2022-00759,2022-08-19,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208191508901.jpg,보호중,F,U,코검정. 사람좋아함. 꼬리단미안됨. 털상태양호. 진드기오염.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,,,,,
