desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608519_s.jpg,2022-08-16,천북면 새터흥림길 1-75별빛마루글램핑,[개] 믹스견,화운,2022(년생),0.85(Kg),경북-경주-2022-00818,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608519.jpg,보호중,F,N,"2개월 추정 5남매,순딩 성격좋은 쪼꼬맹이,피부병",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608500_s.jpg,2022-08-16,천북면 새터흥림길 1-75별빛마루글램핑,[개] 믹스견,화운,2022(년생),1.34(Kg),경북-경주-2022-00817,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608500.jpg,보호중,M,N,"2개월 추정 5남매,순딩 성격좋은 토실이,앞발에 흰양말,피부병",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608109_s.jpg,2022-08-16,천북면 새터흥림길 1-75별빛마루글램핑,[개] 믹스견,재구,2022(년생),1.37(Kg),경북-경주-2022-00816,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608109.jpg,종료(자연사),M,N,"2개월 추정 5남매,순딩 성격좋은 망뭉미,피부병",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608339_s.jpg,2022-08-16,경북 경주시 하동 622-1 (까페 바실라 앞),[개] 믹스견,"블랙, 화이트",2016(년생),9.5(Kg),경북-경주-2022-00815,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608339.jpg,보호중,M,N,"온순함, 사람을 잘 따르는 잘생긴 바둑이 얼굴!!",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608309_s.jpg,2022-08-16,경상북도 경주시 외동읍 모화공단길 131,[개] 믹스견,크림색,2022(년생),7.2(Kg),경북-경주-2022-00814,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608309.jpg,보호중,M,N,"6개월 추정, 온순하지만 겁이 많음, 사람을 피함.",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161508792_s.jpg,2022-08-16,경상북도 경주시 외동읍 모화공단길 131,[개] 믹스견,트라이탄,2022(년생),3.8(Kg),경북-경주-2022-00813,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161508792.jpg,보호중,F,N,"4개월 추정, 온순하며 엄청난 겁쟁이.",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161508882_s.jpg,2022-08-16,천북면 새터흥림길 1-75별빛마루글램핑,[개] 믹스견,크림,2022(년생),1.2(Kg),경북-경주-2022-00812,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161508882.jpg,종료(자연사),M,N,"2개월 추정 5남매,순딩 성격좋은 곰돌이상,피부병",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161508372_s.jpg,2022-08-16,경북 경주시 현곡면 현곡푸르지오2차 아파트,[개] 푸들,흰색,2021(년생),4(Kg),경북-경주-2022-00811,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161508372.jpg,보호중,F,N,"온순하고 사람 좋아하는 푸들, 약간의 피부병.",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308209[1]_s.jpg,2022-08-16,불국사초등길 32-1,[고양이] 한국 고양이,치즈,2022(년생),0.19(Kg),경북-경주-2022-00810,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308209[1].jpg,보호중,Q,U,인공포유 필요,경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447505000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161308871_s.jpg,2022-08-16,불국사 119 안전센터,[고양이] 한국 고양이,삼색,2022(년생),0.12(Kg),경북-경주-2022-00809,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161308871.jpg,보호중,Q,U,인공포유 필요,경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708452_s.jpg,2022-08-16,경북 포항시 남구 상공로 84 상대지구대,[개] 말티즈,백,2022(년생),1(Kg),경북-포항-2022-00858,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708452.jpg,보호중,M,N,"3개월추정,많이지저분한상태로 입소(씻기고촬영함)내장칩없음,피부각질심한편",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708113_s.jpg,2022-08-16,경북 포항시 남구 상공로 84 상대지구대,[고양이] 믹스묘,황백,2022(년생),0.4(Kg),경북-포항-2022-00857,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708113.jpg,종료(자연사),M,N,"3개월추정,엑죠틱믹스느낌의 짧은 코가 특징,힘없는편,사람손많이탄듯애교많음",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708173_s.jpg,2022-08-16,경북 포항시 남구 연일읍 연일로159번길 25-1,[고양이] 한국 고양이,황흑백,2022(년생),0.1(Kg),경북-포항-2022-00856,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708173.jpg,종료(자연사),M,N,"1~2주추정,상태매우위독,3마리함께구조,힘이 많이없는편,고등어태비의 왕자님",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708109_s.jpg,2022-08-16,경북 포항시 남구 연일읍 연일로159번길 25-1,[고양이] 한국 고양이,황흑백,2022(년생),0.1(Kg),경북-포항-2022-00855,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708109.jpg,종료(자연사),F,N,"1~2주추정,상태매우위독,3마리함께구조,힘이 많이없는편,고등어느낌나는 삼색아가",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708919_s.jpg,2022-08-16,경북 포항시 남구 연일읍 연일로159번길 25-1,[고양이] 한국 고양이,황흑백,2022(년생),0.1(Kg),경북-포항-2022-00854,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708919.jpg,종료(자연사),F,N,"1~2주추정,상태매우위독,3마리함께구조,힘이 많이없는편,노란색이 좀더 많은 아가",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
447502000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108148_s.jpg,2022-08-16,경북 포항시 남구 구룡포읍 하정로138번길 40,[개] 믹스견,황흑백,2021(년생),13(Kg),경북-포항-2022-00853,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108148.jpg,보호중,M,N,"진도믹스+웰시코기 느낌의 잘생긴 아이,성격엄청좋고 활발함(애교많음),똘똘한 눈망울의 매력남",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368,,,,,
446490000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161408941_s.jpg,2022-08-16,화순읍 다지리 213,[개] 믹스견,흰색,2022(년생),8(Kg),전남-화순-2022-00161,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161408941.jpg,보호중,M,U,사람을 잘 따름. 순함.,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658,,,,,
446490000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161408737_s.jpg,2022-08-16,동면 신원길 16,[개] 믹스견,연갈색,2022(년생),8(Kg),전남-화순-2022-00160,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161408737.jpg,보호중,F,U,사람을 피함.,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658,,,,,
446489000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108206_s.jpg,2022-08-16,웅치면 서동길 289,[개] 믹스견,흰색,2018(년생),20(Kg),전남-보성-2022-00117,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108206.jpg,보호중,M,N,목이 휘어 있음,보성유기동물보호센터,061-850-5403,전라남도 보성군 노동면 노동천동길 209 (노동면) 신천리 71,전라남도 보성군,한보현,061-850-5403,,,,,
446489000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161108513_s.jpg,2022-08-16,벌교읍 장좌리 1208,[개] 믹스견,흰색,2019(년생),7(Kg),전남-보성-2022-00116,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161108513.jpg,보호중,M,N,녹색 목걸이에 방울이 있음,보성유기동물보호센터,061-850-5403,전라남도 보성군 노동면 노동천동길 209 (노동면) 신천리 71,전라남도 보성군,한보현,061-850-5403,,,,,
446486000000000,http://www.animal.go.kr/files/shelter/2022/08/202208160808762_s.jpg,2022-08-16,오곡면 아리솔캠핑장,[개] 믹스견,흰갈색,2019(년생),10(Kg),전남-곡성-2022-00132,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208160808762.jpeg,보호중,F,U,상태양호,푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552,,,,,
446486000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816070871_s.jpg,2022-08-16,곡성읍,[개] 믹스견,흰검색,2018(년생),25(Kg),전남-곡성-2022-00131,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816070871.jpeg,종료(반환),M,U,목줄 있음,푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161808998_s.jpg,2022-08-16,나주시 봉황면 119소방대앞,[개] 믹스견,흰색,2022(년생),6(Kg),전남-나주-2022-00866,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161808998.jpg,보호중,M,N,119소방대 앞 도로에서구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816180810_s.jpg,2022-08-16,나주시 다시면 대곡길60-1,[개] 믹스견,흰색,2021(년생),15(Kg),전남-나주-2022-00865,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816180810.jpg,보호중,M,N,집으로 매일 들어옴 순함,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161808627_s.jpg,2022-08-16,나주시 남평읍 119소방대,[개] 믹스견,흰색,2020(년생),13(Kg),전남-나주-2022-00864,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161808627.jpg,보호중,M,N,남평읍119소방대,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446483000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816180842_s.jpg,2022-08-16,나주시 금천면 원곡리 나주금성원,[고양이] 한국 고양이,회색,2022(년생),0.7(Kg),전남-나주-2022-00863,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/20220816180842.jpg,보호중,F,N,생후20일정도보임,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708853_s.jpg,2022-08-16,황전소방서 푸들,[개] 푸들,갈색,2021(년생),5.88(Kg),전남-순천-2022-00481,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708853.jpg,보호중,F,N,"사상충-음성, 종합백신접종, 코로나접종 , 광견병접종, 데피니트, 스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708946[1]_s.jpg,2022-08-16,당직실0816,[개] 믹스견,갈색,2022(년생),1.12(Kg),전남-순천-2022-00480,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708946[1].jpg,보호중,F,N,"2개월, 종합백신접종, 코로나접종, 데피니트, 스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446482000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708106_s.jpg,2022-08-16,선월리,[개] 믹스견,흰색,2022(년생),4.26(Kg),전남-순천-2022-00479,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161708106.jpg,보호중,M,N,"3개월, 종합백신접종, 코로나접종, 광견병접종, 데피니트, 스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094,,,,,
446481000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161608548_s.jpg,2022-08-16,율촌면 취적리 204-11,[개] 믹스견,검흰색,2019(년생),8.5(Kg),전남-여수-2022-00473,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161608548.jpg,종료(반환),M,N,경계심 있음.,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429,,,,,
446481000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161508175[1]_s.jpg,2022-08-16,돌산 봉수마을,[개] 믹스견,검갈색,2022(년생),2.5(Kg),전남-여수-2022-00472,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161508175[1].jpg,보호중,F,N,"3개월령. 입소전 검사 이상없음. 종합백신, 광견병접종.",유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429,,,,,
446481000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161508254[1]_s.jpg,2022-08-16,돌산 봉수마을,[개] 믹스견,갈흰색,2022(년생),2.4(Kg),전남-여수-2022-00471,2022-08-16,2022-08-26,http://www.animal.go.kr/files/shelter/2022/08/202208161508254[1].jpg,보호중,F,N,"3개월령. 입소전 검사 이상없음. 종합백신, 광견병접종.",유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429,,,,,
